region,zone,yield_kg_ha,year,yield_tpha,Field,station_name,g_pente_mo,drainage,tmean,tmax,tmin,rain_mm,ppt_mm,snow_cm,remplissage_ndvi_var,levee_ndvi_var,levee_evi,v6_v8_ndvi_entropy,vt_r1_vv,v6_v8_glcm_homogeneity,vt_r1_ndvi_var,remplissage_vv,vt_r1_vh,vt_r1_evi,levee_vh,ndvi_max,levee_vv,v6_v8_vh,remplissage_ndvi_entropy,remplissage_ndwi,levee_lai,vt_r1_ndvi_entropy,vt_r1_vv_vh,levee_glcm_homogeneity
6,5,10466,2012,10.466,IRDA-32,MONTRÉAL-ST-HUBERT,0.0,SUB,18.732432432432432,24.427027027027027,13.08476821192053,0.0,407.0,0.0,0.8948273504276488,0.6499639307777652,0.5360963663441204,0.8418287767582721,-13.051737956593835,0.2598035810641598,0.2487142725876299,-23.797153147984297,-20.1861457633499,0.33021506487149754,-14.66854743108042,0.4768434683178171,-20.492374639864686,-10.976602768194805,0.7892928483196856,-0.2791463457170278,0.32047295240555584,0.6118310201032214,-23.801133982773834,0.7834695600492677
6,5,10466,2012,10.466,IRDA-35,MONTRÉAL-ST-HUBERT,0.0,SUB,18.732432432432432,24.427027027027027,13.08476821192053,0.0,407.0,0.0,0.5978999788110851,0.7019668772577033,0.30952761628632774,0.1397723766262895,-12.989662791326932,0.6340057030996114,0.61714498660403,-13.754063682441803,-22.56997247398164,0.756751505688635,-24.889884016791584,0.6877220424305607,-21.0833383173146,-10.458864767692198,0.30779583168074565,0.5674765021504729,2.331687307950351,0.37345794513270525,-22.380525140116518,0.27706924971339963
6,5,10466,2012,10.466,IRDA-36,MONTRÉAL-ST-HUBERT,0.0,SUB,18.732432432432432,24.427027027027027,13.08476821192053,0.0,407.0,0.0,0.9218742350231168,0.795792669436101,0.8137950197069487,0.7952673118598902,-11.69926650907489,0.5399853797158555,0.7067772168854458,-5.847494309892397,-21.050590202801253,0.5193858595039373,-24.846719347015494,0.7227069576982285,-22.183941022146477,-13.758544111948579,0.9137884438732593,0.13236138245014173,1.6603274896456277,0.25533637376324414,-12.880060654579491,0.9408801695592043
6,5,10466,2012,10.466,IRDA-38,MONTRÉAL-ST-HUBERT,0.0,SUB,18.732432432432432,24.427027027027027,13.08476821192053,0.0,407.0,0.0,0.0884925020519195,0.8900053418175663,0.6847311725538793,0.20162732004774453,-21.492574427531007,0.7798453951511436,0.16704190790094986,-21.49394115284681,-7.2615019958146085,0.20488127415071256,-20.618623817962845,0.692532431537108,-12.551727168680067,-6.058186657829619,0.952815017002506,-0.3744440215792919,1.9051732293255705,0.10587431821312931,-8.011071875485289,0.12434584143087035
6,5,10466,2012,10.466,IRDA-41,MONTRÉAL-ST-HUBERT,0.0,SUB,18.732432432432432,24.427027027027027,13.08476821192053,0.0,407.0,0.0,0.1959828624191452,0.3379951568515358,0.1626169393448913,0.1636559428657045,-6.7117610815008035,0.10698063882695841,0.16761921628831766,-11.199902183586685,-12.083783746895879,0.8778300781520408,-24.265572749983576,0.13443512940812186,-9.373562885053898,-15.07482494235277,0.32674254203004083,0.3086840109854394,7.267476415035002,0.35489768348655404,-24.100063575291514,0.8751336186211521
6,5,10466,2012,10.466,IRDA-80,MONTRÉAL-ST-HUBERT,0.0,SDM,18.732432432432432,24.427027027027027,13.08476821192053,0.0,407.0,0.0,0.045227288910538066,0.375582952639944,0.9109271844938425,0.16426579793099294,-16.624589502158535,0.761027902502028,0.03667142693354297,-20.981326226818872,-19.2818642152168,0.8795818549515292,-22.839484917386173,0.29939558837168123,-13.434032011592787,-17.38964580260211,0.35442494879305486,-0.5359636393823786,3.744552433874321,0.4131725172077195,-10.316974819167076,0.9709402496046186
6,5,11770,2013,11.77,F1,MONTRÉAL-ST-HUBERT,0.0,LPI,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.32533033076326434,0.093981939840869,0.822537242923169,0.8145747202313821,-17.33722943501005,0.5412665786761103,0.7364020150656405,-14.283446310538375,-8.681061220627655,0.8705784250460069,-18.222787013224966,0.35871552541701346,-22.060745808235808,-21.73929326136818,0.5056341534219588,-0.97123710785583,3.7303953035185504,0.6758229251040736,-18.17362708099896,0.17715352322262556
6,5,11770,2013,11.77,F10,VERCHÈRES,0.0,MSU,18.338317757009342,24.06062992125984,12.55084745762712,512.6,512.6,0.0,0.388677289689482,0.578280140996174,0.949799913291924,0.6651972206962001,-14.62164589434325,0.9629920038589946,0.6638045276218051,-23.06647100706561,-7.772600072731279,0.23879621138153928,-8.948286408403742,0.804437207679505,-8.777524601330583,-9.27588695477884,0.9411208125336735,0.5287067728728547,6.0846051396422585,0.6581598242975735,-15.42943260160955,0.7220660642037853
6,5,11770,2013,11.77,F2,MARIEVILLE,0.0,SUB,8.51,12.7,3.38,813.0,990.5,181.5,0.2713490317738959,0.035942273796742086,0.72571950838836,0.5230654247691193,-24.0606806644989,0.3418721660386861,0.4746308757498139,-15.992581274836297,-8.069713226194438,0.4512393441809881,-13.559027132613984,0.278759872414553,-12.28090585672543,-10.31112135848817,0.8763194331423115,0.24748616972801818,1.2359376320394064,0.07010813964125695,-6.4228090030886875,0.040285518777998464
6,5,11770,2013,11.77,F3,MARIEVILLE,0.0,SUB,8.51,12.7,3.38,813.0,990.5,181.5,0.8287375091519293,0.46559801813246016,0.6134151959357899,0.3588304841235025,-21.67433262487841,0.6326218931339481,0.8441704489691971,-9.876733422095079,-6.62146932720891,0.9849896561408751,-14.746645480871672,0.21070496386720317,-17.23668587746009,-17.312899229517303,0.1025679625835898,0.52460524900192,3.8981228328004063,0.3952593154311578,-18.360569905283093,0.40542282513915495
6,5,11770,2013,11.77,F4,MONTRÉAL-ST-HUBERT,0.0,LPI,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.3567533266935893,0.5426446347075766,0.4182430362906189,0.8772005408131083,-10.23932767147259,0.9320281055100175,0.8056701529500532,-18.048569515220358,-19.95517959653277,0.7720124763099904,-19.130223535837565,0.9574480190380962,-11.51739408927874,-24.496131720815413,0.3927307432714162,-0.9221239666246688,3.439881712968478,0.18177886721736192,-15.69326132121028,0.516283299197674
6,5,11770,2013,11.77,F5,MARIEVILLE,0.0,DJR,8.51,12.7,3.38,813.0,990.5,181.5,0.28093450968738076,0.2865412521282844,0.9327284833540133,0.3924451074226354,-23.34402664149747,0.10250972799067926,0.5853543643967521,-11.70176551025564,-9.899161425074434,0.027167421225559818,-6.364925611343672,0.0088632851134689,-19.801900415143344,-8.220053445639785,0.5533711897497718,0.6742392556613044,4.775285524373249,0.1568127053168057,-24.726351704786378,0.5806452259096341
6,5,11770,2013,11.77,F6,MARIEVILLE,0.0,LPI,8.51,12.7,3.38,813.0,990.5,181.5,0.5426960831582485,0.5908332605690108,0.8660638895004084,0.8165994394715771,-12.936957810672236,0.9372284872364511,0.8682712805132586,-9.091000784205416,-15.7892100545172,0.06520459126049205,-17.059699175256167,0.9978208556819782,-18.09615583011579,-24.771640330918526,0.50313247255154,0.23905240007260664,7.996461626003509,0.8273021497372459,-23.368025599903234,0.9359372482485595
6,5,11770,2013,11.77,F8,VERCHÈRES,0.0,MSU,18.338317757009342,24.06062992125984,12.55084745762712,512.6,512.6,0.0,0.14092422497476265,0.03050024993904943,0.04521867010618941,0.4391349085702184,-20.09301780637358,0.6878857223008134,0.20584121003676825,-6.456443610410947,-8.160028942198771,0.46393137681233276,-23.25814466408457,0.6768212988573956,-6.650283137360194,-10.926004407418981,0.19386306793689267,0.12679070142528026,6.155591152656377,0.04191521671625753,-19.82816817730432,0.6722506872941947
6,5,11770,2013,11.77,F9,SOREL,0.0,SJU,6.93,11.48,2.42,856.5,1055.8,210.9,0.8021969807540397,0.03734818874921442,0.026366974497252005,0.3769444294249076,-17.214087719160467,0.0678370591051719,0.11191961939772788,-20.30715836289093,-10.430186456767736,0.9092202058615602,-12.658669677643974,0.8284692994491171,-19.18990988657159,-5.59485780547886,0.8588167711681547,0.24922809622906317,3.1829256241394175,0.41918287590212133,-24.442955183578512,0.481277951219237
6,5,11770,2013,11.77,IRDA-32,MONTRÉAL-ST-HUBERT,0.0,SUB,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.07455064367977082,0.8226005606596583,0.3764633668780496,0.46267978566960644,-19.226125264586003,0.30096356694681625,0.2697496115169896,-17.013681683813836,-9.471051070005508,0.5387017979527142,-22.72323213046797,0.29461939634619316,-15.600234636841268,-16.24677343703593,0.6769407829968374,0.7288664937367282,6.620424418192376,0.1682036557665182,-12.372493479034981,0.8096750362658893
6,5,11770,2013,11.77,IRDA-35,MONTRÉAL-ST-HUBERT,0.0,SUB,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.9868869366005173,0.3601906414112629,0.8105533307818329,0.3013778741641421,-17.886545670701018,0.7081720886452816,0.05708685608931485,-21.95167973339165,-11.87676324637857,0.4978125080342902,-18.09553714396616,0.014315277667059978,-7.197177252079708,-20.300531900080944,0.8379083748518036,0.1738730131178141,1.3656669064998415,0.879330215678474,-16.47203286396755,0.9505328209544089
6,5,11770,2013,11.77,IRDA-36,MONTRÉAL-ST-HUBERT,0.0,SUB,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.7722447692966574,0.12706051265188478,0.9872761293149445,0.7476093801762511,-10.619081896315091,0.0673506014687717,0.531169528001032,-5.150329956832497,-21.451424610605862,0.10547369995663058,-14.851761225643823,0.73786951856153,-10.845572994649451,-10.902579799132365,0.8587642793494722,0.16190075977635865,0.243709490471681,0.5570405132750351,-14.03709594543956,0.022066148682290843
6,5,11770,2013,11.77,IRDA-38,MONTRÉAL-ST-HUBERT,0.0,SUB,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.1987156815341724,0.5222432600548044,0.15041689110352818,0.5027203900924792,-19.0575656875365,0.5821704601762733,0.9366056922949615,-6.459980641514093,-14.099461622061234,0.656780104724294,-7.515549506296484,0.8341445970006758,-23.755935476705943,-8.657437159688296,0.7483558536657398,0.9813583141315316,1.6355869797141844,0.23138063637684803,-21.50705628207341,0.9825212722560387
6,5,11770,2013,11.77,IRDA-41,MONTRÉAL-ST-HUBERT,0.0,SUB,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.005522117123602399,0.7699935530986108,0.5941307153521351,0.2322126951468173,-13.671907194062056,0.34588305695295674,0.03934354066850965,-14.200857394388809,-5.306605209509836,0.8221031606002255,-15.129068393197628,0.7404761319535191,-22.053939114420594,-14.071393678443053,0.43921060124971734,0.513460334137136,2.7232924489140773,0.5024272871663764,-19.081359411267677,0.08613213906368034
6,5,11770,2013,11.77,IRDA-80,MONTRÉAL-ST-HUBERT,0.0,SDM,17.606164383561644,23.08356164383561,12.029054054054054,0.0,444.9,0.0,0.8154614284548342,0.21582102749684318,0.3808908566310215,0.8995745732745685,-15.478991956018007,0.6209155177674771,0.1221099140100268,-8.159334112471576,-6.252238670057622,0.38042000750756233,-10.954824679366714,0.1428502873008386,-24.843168184561662,-5.659294494877077,0.6105467550154245,-0.11541238909772944,4.084646059676479,0.7314863597031158,-11.723510502945498,0.8143867792687614
6,5,10266,2014,10.266,F1,MONTRÉAL-ST-HUBERT,0.0,LPI,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.7068573438476171,0.6228904758190003,0.9699143978146032,0.3838912213732114,-11.726576692747038,0.04574203381251285,0.4521990282834353,-14.580840454559157,-24.136525284059765,0.7756118509253275,-5.143663220018592,0.7534279222569691,-12.381564195416733,-23.96662556684078,0.16036540611974315,0.41479400006585543,4.921033124329599,0.9581180089194338,-5.693945527392003,0.2803347525514125
6,5,10266,2014,10.266,F10,VERCHÈRES,0.0,MSU,18.93404255319149,24.13375,13.01851851851852,300.9,300.9,0.0,0.7290071680409873,0.085347464993768,0.8421189231357087,0.5435528611139886,-6.263405213504839,0.8715368061523763,0.9338750175279049,-12.528286239944805,-21.703703685411256,0.9644766539008116,-22.370217602040366,0.768922782107641,-16.046531491791633,-14.904088033909437,0.6736454174749077,-0.22153905661642304,7.284845737715374,0.22044600424541894,-23.991664527955816,0.13217965775387175
6,5,10266,2014,10.266,F2,MARIEVILLE,0.0,SUB,7.44,11.92,2.57,894.0,992.0,121.0,0.7712703466859457,0.0516817211686077,0.8383287047111379,0.9064721109645469,-10.348558055794994,0.9734889691773969,0.3161561049767505,-23.21751135767967,-22.36542453090876,0.2037664591276891,-19.50536948960961,0.6585405156700549,-22.31450298195449,-10.630921053548999,0.17925325573928075,-0.542249075033002,4.078832076403661,0.8861817721293451,-7.192313582894677,0.4398556397138349
6,5,10266,2014,10.266,F3,MARIEVILLE,0.0,SUB,7.44,11.92,2.57,894.0,992.0,121.0,0.07404465173409036,0.531354631568148,0.4686931597949703,0.6242379959139921,-20.701192428184864,0.9688778552856915,0.5072348086883924,-9.894591590063841,-10.48040180029409,0.5233296311947413,-17.108478488047073,0.7661159327955862,-5.84131757886459,-7.747190577016422,0.6939495905101568,0.19370375377551885,4.010205157005835,0.9343041141674903,-13.462375973775831,0.6439565794476135
6,5,10266,2014,10.266,F4,MONTRÉAL-ST-HUBERT,0.0,LPI,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.3584657285442726,0.5406351216101065,0.4148195023376652,0.11689804070836407,-24.376337298774306,0.7496518317429247,0.0415728590503921,-22.445730327295305,-8.644293402861098,0.28713795808457554,-16.563436429223373,0.8459214396777321,-14.406805521087602,-21.4148877618442,0.22959816075396866,0.8563641962279029,0.40194407858385706,0.9164205445320662,-13.721608664887526,0.380951845023475
6,5,10266,2014,10.266,F5,MARIEVILLE,0.0,DJR,7.44,11.92,2.57,894.0,992.0,121.0,0.11586905952512971,0.6374299014982066,0.27340707193070624,0.9398321236134751,-19.7547191140035,0.13008624013063197,0.14834320096208886,-8.478647394949434,-20.729772673786563,0.7928544190338394,-16.779578494689083,0.6136041142374584,-20.162134117742216,-8.99993036472637,0.11755130015021997,0.8582790400309255,0.2792924212497905,0.6354143568619098,-14.994429295844792,0.05456540828269896
6,5,10266,2014,10.266,F6,MARIEVILLE,0.0,LPI,7.44,11.92,2.57,894.0,992.0,121.0,0.8631034258755935,0.7260913337226615,0.056375496650927115,0.6277080530714179,-13.098441385994903,0.7582631959290226,0.9866301229588469,-9.359438246592282,-14.88294614096342,0.5775933658811575,-6.847779948868901,0.08860471396967906,-14.98792857690585,-13.945858485629095,0.16528449014295743,-0.31618944378901936,4.4092796953309765,0.6298206544347077,-23.61211828191633,0.5994611396587166
6,5,10266,2014,10.266,F8,VERCHÈRES,0.0,MSU,18.93404255319149,24.13375,13.01851851851852,300.9,300.9,0.0,0.6232981268275579,0.9758520794625346,0.8647223762550532,0.3349056146570861,-23.971483730314993,0.02458691645880151,0.9651186964360455,-10.82510604514047,-8.185939439776,0.6345824175503038,-10.719347110662872,0.48762780966721087,-11.407593345297844,-17.068926360200734,0.001992135219070268,0.05535493244338996,3.505428905986756,0.4032106331838228,-23.202462965276787,0.9024032761106747
6,5,10266,2014,10.266,F9,SOREL,0.0,SJU,6.85,11.15,2.4,925.8,1017.9,155.5,0.3308980248526492,0.5163003483011953,0.8129010091300776,0.13927207266338726,-15.072675055975273,0.022123551528997254,0.004939980934409616,-24.276792389504756,-10.343969104674988,0.7979141596158941,-12.841895718185924,0.07764933467160506,-23.47521564052871,-22.36569942841813,0.7187396178535302,-0.5767282028602776,6.713443159842389,0.7523978823037879,-12.981759886818278,0.3832153659472517
6,5,10266,2014,10.266,IRDA-32,MONTRÉAL-ST-HUBERT,0.0,SUB,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.06355835028602363,0.32295647294124596,0.9997176732861306,0.794025189270296,-13.063143021662215,0.32361021914954125,0.951811785423239,-18.93743288109343,-14.155255890163033,0.3959704726624549,-18.812545642744357,0.40754303103243084,-19.50592369904216,-7.69408482182175,0.7324010490583791,0.9912622189977669,1.2854366776947614,0.5312940183509319,-18.180828571288835,0.21633277763082703
6,5,10266,2014,10.266,IRDA-35,MONTRÉAL-ST-HUBERT,0.0,SUB,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.3109823217156622,0.7951861947687037,0.9966368370739054,0.6200727559285135,-18.315122183660783,0.48864319040466575,0.6391199378155004,-19.737748601783142,-13.193046190824543,0.9150900684070432,-8.524192315574105,0.40710648912562764,-8.860690182320127,-21.85453583640569,0.5149333499132595,0.9622358157358715,0.19977329693639678,0.6774380712282945,-6.654638668446388,0.4425773459328154
6,5,10266,2014,10.266,IRDA-36,MONTRÉAL-ST-HUBERT,0.0,SUB,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.32518332202674705,0.2708322512620742,0.5554317056026274,0.5334610919763215,-9.581755925083561,0.7704074178077932,0.8679182945200221,-17.79727185056962,-14.8327890616744,0.53302886724614,-5.898789770300223,0.06600984414024158,-15.806702591946776,-18.804242815818014,0.1613628010553837,0.29901785941489467,3.592310143441007,0.42845790384879545,-16.868189252810556,0.04836271104878087
6,5,10266,2014,10.266,IRDA-38,MONTRÉAL-ST-HUBERT,0.0,SUB,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.7296061783380641,0.4389714207056361,0.7689874151805105,0.8938925830509576,-22.868034937324563,0.6832953766065052,0.4547398556338591,-23.247145064723227,-19.049030973623587,0.157954822835348,-8.57603434899547,0.3488205339694793,-14.068457159354102,-19.199089360751262,0.08355433751068975,0.6088281193549467,1.8998284540180599,0.7314964640431391,-22.13437082594718,0.8204875844802748
6,5,10266,2014,10.266,IRDA-41,MONTRÉAL-ST-HUBERT,0.0,SUB,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.6375574713552131,0.07845638134226596,0.944765729882428,0.7885972112245307,-23.497244365283827,0.44590270637674834,0.5155960285792502,-6.260843539378744,-13.699560142819678,0.6958991181688025,-24.968697896170543,0.11099809879131484,-16.343679955810615,-7.571719316182914,0.01912896643728701,0.43020032256740004,0.3969149867106996,0.8244715176045491,-10.70562332995928,0.8263408109501867
6,5,10266,2014,10.266,IRDA-80,MONTRÉAL-ST-HUBERT,0.0,SDM,17.821476510067114,23.12214765100671,12.5,0.0,444.4,0.0,0.8872127425763265,0.02535074341545751,0.8496473906774115,0.15167487973275118,-10.436224875927934,0.2736266662816659,0.4888465802569202,-13.923955185752474,-11.222293958998186,0.7932613504382544,-12.27197259633186,0.8082352100092222,-24.122001147139898,-11.54594011582204,0.1657481769652207,0.18631643807893639,5.796786294781032,0.14643625660281612,-19.132931571179803,0.5880004634296284
6,5,12929,2015,12.929,F1,MONTRÉAL-ST-HUBERT,0.0,LPI,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.4722149251619493,0.9626484146779251,0.24734810174319766,0.31172206779554823,-15.09017367587603,0.9971245001577111,0.6668642575461043,-18.88951378683953,-7.533541682783845,0.31676167706752667,-23.977292371157986,0.9476880259644708,-21.68500440359688,-9.066372056172554,0.8908555349831467,-0.8933040060222046,0.8927439996579798,0.832929715574228,-14.490593852882137,0.3531028889383895
6,5,12929,2015,12.929,F10,VERCHÈRES,0.0,MSU,19.3488188976378,24.774436090225564,13.555555555555555,552.0,552.0,0.0,0.1195942459383017,0.8359801205122058,0.4505441353100935,0.24848913981446574,-11.23195207144528,0.42618130223597295,0.1396512547563129,-17.060369658514333,-12.274172920415038,0.857179256998753,-19.847855593325562,0.0723164752579386,-16.089167225162182,-19.99064202415002,0.24153684170168177,-0.09047131489467786,4.8665560000621735,0.5402965317903072,-11.043344289896599,0.7997833644457834
6,5,12929,2015,12.929,F2,MARIEVILLE,0.0,SUB,8.57,13.15,3.19,814.5,954.5,144.0,0.713244787222995,0.695974206093698,0.12915941515149498,0.743946292572677,-16.303453227925075,0.4513870243296755,0.029973589872677953,-16.055949189903288,-9.77756925913684,0.9061432547657664,-23.809505993044567,0.9551152072917014,-20.816290691841445,-12.502518007860022,0.35427132721721566,0.34957260433482107,2.2483980013351132,0.8446659090902243,-6.994717775958591,0.5546870247883672
6,5,12929,2015,12.929,F3,MARIEVILLE,0.0,SUB,8.57,13.15,3.19,814.5,954.5,144.0,0.7607850486168974,0.4089529444142699,0.9540510272587224,0.03353243473577938,-20.071959335217862,0.16362382119166918,0.3079299415911909,-12.988113332787654,-21.79856730090854,0.2769044873778089,-12.924090941012246,0.5225765993367452,-24.000419426806424,-13.565080337125027,0.10534548448133318,0.3550632277673693,1.3879684028401762,0.4313017063410146,-9.156176103966478,0.8259323085500162
6,5,12929,2015,12.929,F4,MONTRÉAL-ST-HUBERT,0.0,LPI,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.5612771975694962,0.17329432007084578,0.60617463445088,0.5698896848713165,-8.617953646516007,0.7948095487499294,0.7046807627366467,-14.686411446070045,-15.768850511604203,0.9835214727152221,-11.268201730147865,0.2995656779538739,-8.127006718963525,-8.34339246423458,0.22236130474817029,-0.2537547631552328,3.0380121833545397,0.37904048538303503,-11.472778642545517,0.6314587925830206
6,5,12929,2015,12.929,F5,MARIEVILLE,0.0,DJR,8.57,13.15,3.19,814.5,954.5,144.0,0.770967179954561,0.15643704267108605,0.22864280550346272,0.7624586857406905,-9.011682420620415,0.6936822257814886,0.20185345212294836,-6.612160535711652,-24.813367603458133,0.14071152804875842,-22.710247238681898,0.07686207527616351,-5.376149416717684,-6.87825879037479,0.5192245707802051,0.8833839733160611,6.411566209783629,0.9150607325172224,-11.40733635209713,0.7844054732127973
6,5,12929,2015,12.929,F6,MARIEVILLE,0.0,LPI,8.57,13.15,3.19,814.5,954.5,144.0,0.49379559636439074,0.25024289816459533,0.6717006844058567,0.8767656367617495,-11.106070582911464,0.2207696127887604,0.6734324333249173,-15.060730341883396,-20.06642270956754,0.20201566840248997,-17.32322233910041,0.5006242680704178,-9.137142520065211,-24.756864570452265,0.6077526830956526,-0.665285935526438,3.1367486152365815,0.2511692675484013,-6.081507119358271,0.59856299321776
6,5,12929,2015,12.929,F8,VERCHÈRES,0.0,MSU,19.3488188976378,24.774436090225564,13.555555555555555,552.0,552.0,0.0,0.5227328293819941,0.5492266647061205,0.6181282404578958,0.34208174871590746,-19.55709725540075,0.0823810456158427,0.9699120461072704,-5.156839703533748,-10.470765697739903,0.18422483923802613,-15.875269820889159,0.7945155444907487,-7.92430156590666,-11.519601618824147,0.24535231416621106,0.0007188924311212208,6.006157193688446,0.8442123252861431,-19.08351805006928,0.4141410682156662
6,5,12929,2015,12.929,F9,SOREL,0.0,SJU,6.96,11.6,2.22,908.0,1061.9,192.6,0.42754101835854963,0.7145959227000623,0.3581627180328405,0.8212573046720129,-13.195386662618258,0.6804993020747131,0.09390071578941839,-7.971500845098085,-5.16380097301273,0.8939897100078704,-17.61893956478167,0.7070864772666982,-20.160457393659094,-23.96328401760542,0.05773215922511721,0.3817679531016456,1.0038903743932055,0.4840205725094041,-24.977758116076252,0.9579458599261376
6,5,12929,2015,12.929,IRDA-32,MONTRÉAL-ST-HUBERT,0.0,SUB,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.02541912674409519,0.6601973767177313,0.11355759219962902,0.11063173695520723,-17.780522061199463,0.6545112142811352,0.6726021182251263,-20.829789712853284,-23.016438008255683,0.6542925523249619,-22.57949999029614,0.05022601146397376,-5.787460489736006,-14.022826698452882,0.39103286912739865,0.39427161178361847,6.182171357320633,0.5140954425512597,-19.560908812036025,0.5411138248788447
6,5,12929,2015,12.929,IRDA-35,MONTRÉAL-ST-HUBERT,0.0,SUB,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.10789142699330445,0.27993389694594284,0.6715731955927996,0.8464522917345182,-23.168358533467316,0.2732595269982093,0.44375021930457115,-6.388095707121675,-16.970113682774233,0.15210428322227287,-16.62104419625049,0.07290183536790351,-21.06148591093143,-19.247345419126436,0.23420337092633414,0.2972779135376311,1.8954665992531892,0.308468281489484,-20.642172407465118,0.6050895185405384
6,5,12929,2015,12.929,IRDA-36,MONTRÉAL-ST-HUBERT,0.0,SUB,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.03142918568673425,0.9548652806631941,0.5203077009037933,0.12748866233198242,-6.653728490755142,0.9508635622504104,0.8681422543775054,-22.67267204229048,-8.99858062601681,0.440323418368349,-9.976439043831638,0.4028732826326371,-5.971403792763354,-18.864468009557175,0.21955392322980194,-0.44942357309627967,5.419145039110982,0.5730422006190157,-11.763308297720037,0.22048763941474925
6,5,12929,2015,12.929,IRDA-38,MONTRÉAL-ST-HUBERT,0.0,SUB,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.6364104112637804,0.7378969166957685,0.7723183917356393,0.39728729056036727,-22.263627381620772,0.15105789178090023,0.1771497894473859,-8.651005830176167,-20.919287307422024,0.615298025069802,-23.57984670933489,0.2952904940479433,-5.10361412068098,-17.94082993095287,0.9598628027134553,-0.6875868626267561,4.526252438727971,0.3252111962762113,-12.325768004689419,0.6256507894272765
6,5,12929,2015,12.929,IRDA-41,MONTRÉAL-ST-HUBERT,0.0,SUB,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.3143559810763267,0.5543540525114007,0.5201635011119934,0.7972953657795536,-5.995252923583951,0.4323348010426019,0.6926259522261645,-17.3875341304684,-13.898301013954274,0.08346408498938329,-23.39639971836193,0.23238432305604784,-10.765543885079026,-12.574151019007797,0.6163004859257241,0.27188065365342173,7.433157737693499,0.03926941424165231,-13.130772345905523,0.5716076494829438
6,5,12929,2015,12.929,IRDA-80,MONTRÉAL-ST-HUBERT,0.0,SDM,18.62185430463576,24.226490066225164,12.896078431372548,0.0,493.4,0.0,0.5085706911647028,0.6117207462343522,0.8521815003185401,0.14991742734877378,-16.079884540840887,0.9436159201675989,0.8381152896481102,-7.440513591098611,-10.338574079406504,0.8824163684073387,-17.904574163280316,0.2810044989087136,-5.377125364163561,-18.319000686624616,0.5568784431720959,0.19860423227887547,3.0985801438025122,0.27199860534435605,-24.675131135810926,0.18483839794702495
6,5,12764,2016,12.764,F1,MONTRÉAL-ST-HUBERT,0.0,LPI,18.338805970149256,24.280597014925373,12.343283582089551,0.0,340.90000000000003,0.0,0.907566473926093,0.4196000624277899,0.5519068387744855,0.22925139523264149,-21.297341423227607,0.4197273169261223,0.9446142194740232,-7.638866197850994,-12.680290994796419,0.8036035354415352,-6.165485767621497,0.8034827432968846,-13.609204408657927,-10.346018988194391,0.4157751035233219,-0.641287979421518,0.5293215106755236,0.006379043406590679,-10.42443891098705,0.059587097353143714
6,5,12764,2016,12.764,F10,VERCHÈRES,0.0,MSU,18.889256198347105,24.688524590163933,13.0327868852459,347.2,347.2,0.0,0.24929222914887494,0.24773098950115746,0.5609379715353863,0.7222525683930663,-14.161981052432838,0.6385259476640855,0.6832480282896458,-8.881491997647576,-21.239505307691676,0.5052067735766382,-11.628547065541719,0.9292280536318539,-19.809164336478194,-16.90945228852261,0.42894433343014426,0.4102782911411267,0.15324388441002323,0.9783547870568566,-18.52939175029017,0.6043593197147711
6,5,12764,2016,12.764,F2,MARIEVILLE,0.0,SUB,6.73,11.57,2.02,851.0,991.0,159.0,0.41038292303562973,0.3559726786512616,0.876653602658345,0.7200365365460744,-7.541083282471835,0.3975943979627943,0.4971747640084273,-9.199391273858772,-17.892308626285214,0.9671266152591704,-11.426600866548704,0.4051026945275664,-16.260082286687584,-23.632935993800828,0.5409050038380808,-0.08965601653268718,6.614868487782025,0.9657472098197475,-11.698880219867378,0.7636922693503205
